y,x0,x1,x2,x3,x4,x5,x6,x7
1.65,1078.0,2.0,A0,3.0,1078,1078.0,25,-1
31.25,4560.0,1.0,,,2760,,20,-1
2.7,1250.0,1.0,A0,,1250,,45,-1
1.749,1610.0,2.0,A0,3.0,1610,,10,-1
18.5,3600.0,1.0,A0,3.0,3600,,64,-1
4.24,1861.0,2.0,A0,3.0,1578,2090.0,8,-1
2.74,1150.0,1.0,A0,3.0,1150,,64,-1
0.95,860.0,1.0,A0,3.0,860,1650.0,84,-1
1.95,1380.0,1.0,A0,1.0,1380,,61,-1
5.0,3550.0,2.0,A0,3.0,3550,,47,-1
2.5,2200.0,2.0,A0,3.0,2200,,15,-1
6.75,1950.0,1.5,A0,3.0,1650,,71,-1
4.73,1470.0,1.0,A0,4.0,1170,,99,-1
1.59,1040.0,1.0,A0,,1040,,44,-1
2.565,2050.0,2.0,,,2050,,17,-1
3.75,1530.0,1.0,A0,3.0,1530,,63,-1
3.0,2750.0,2.0,A0,3.0,2750,,26,-1
2.459,2200.0,1.0,A0,4.0,1400,,44,-1
5.2378,3040.0,1.0,A0,4.0,1520,,52,-1
8.25,3870.0,2.0,A0,3.0,3870,,17,-1
4.4495,2440.0,2.0,A0,4.0,2440,,41,-1
2.95,2720.0,2.0,A0,3.0,2720,,23,-1
7.05,3500.0,2.0,A0,3.0,3500,3920.0,10,-1
5.7,2070.0,1.0,A0,4.0,1130,,69,-1
2.6,2280.0,1.0,A0,4.0,1140,1660.0,52,-1
3.0,1110.0,1.0,A0,3.0,1110,1670.0,75,18
1.33,1070.0,1.0,A0,3.0,1070,,21,-1
12.75,4100.0,2.0,A0,3.0,4100,,1,-1
4.895,3100.0,2.0,A0,3.0,3100,,20,-1
3.45,1040.0,1.5,A0,4.0,1040,1340.0,111,-1
6.6,2450.0,2.0,A0,3.0,2450,,5,-1
2.1,1800.0,2.0,A0,3.0,1800,1800.0,14,-1
7.7,2970.0,2.0,A0,3.0,2970,2740.0,24,-1
5.0,2010.0,2.0,A0,2.0,2010,,93,-1
4.25,1690.0,2.0,A0,3.0,1690,,26,-1
1.1,1430.0,2.0,A0,,1430,,21,-1
0.73226,1400.0,1.0,A0,4.0,1400,,47,-1
4.27,1600.0,3.0,A0,3.0,1600,,6,-1
6.57,2360.0,1.0,A0,4.0,2360,,41,-1
9.56,4110.0,2.0,A0,,4110,2710.0,39,-1
4.55,2740.0,2.0,A0,3.0,2740,,0,-1
6.745,2440.0,2.0,A0,3.0,2440,2370.0,28,-1
4.7982,3510.0,1.0,A0,3.0,2210,,50,33
1.61,1330.0,1.0,A0,3.0,1330,,17,-1
3.8,1340.0,1.5,A0,3.0,1340,,101,-1
2.475,2140.0,2.0,A0,,2140,,29,-1
1.6,1590.0,1.5,A0,3.0,1590,1460.0,71,-1
8.0,1220.0,1.0,A0,4.0,1220,1910.0,60,-1
4.1,1420.0,1.0,A0,3.0,1050,,51,-1
2.05,1630.0,1.0,A0,4.0,1630,2090.0,44,-1
2.53,1930.0,1.0,A0,3.0,1170,,18,-1
5.825,2520.0,2.0,A0,3.0,2520,,35,-1
5.345,1590.0,3.0,A0,3.0,1590,1520.0,1,-1
3.52,2432.0,2.0,A0,3.0,2432,,10,-1
3.775,2430.0,1.0,A0,4.0,1570,1560.0,30,-1
1.8,620.0,1.0,A0,3.0,620,620.0,74,-1
10.95,3090.0,1.0,A0,5.0,1600,,47,-1
1.0525,900.0,1.0,A0,,900,,74,-1
2.1,2130.0,1.0,A0,4.0,1330,,48,-1
1.6,1170.0,2.0,A0,,1070,1360.0,8,-1
5.2,1910.0,2.0,A0,3.0,1910,,14,-1
11.1,2850.0,2.5,A0,3.0,2530,,12,-1
3.0595,1120.0,2.0,A0,3.0,840,1130.0,8,-1
1.85,1680.0,1.0,A0,3.0,1240,,37,-1
0.95,810.0,1.0,A0,4.0,810,820.0,56,-1
4.9,4320.0,1.0,A0,4.0,2160,2480.0,48,-1
2.3,2660.0,1.5,A0,5.0,2660,,54,-1
7.8,2270.0,2.0,A0,3.0,2270,,50,-1
4.9,3130.0,2.0,A0,4.0,3130,2720.0,34,-1
22.75,4370.0,2.5,A0,4.0,3670,,108,21
4.32,1810.0,1.0,A0,3.0,1450,,31,-1
6.57,1940.0,1.0,A0,5.0,1940,2330.0,61,-1
9.24,2810.0,2.0,A0,5.0,1900,,105,-1
32.7,5350.0,1.0,A0,3.0,3040,3740.0,7,-1
8.825,2360.0,2.0,A0,4.0,2360,,47,-1
3.15,1440.0,1.0,A0,3.0,720,1440.0,92,-1
2.25,820.0,1.0,A0,4.0,820,,99,-1
4.6,2810.0,2.0,A0,3.0,2810,,30,-1
3.24,1120.0,1.0,A0,3.0,1120,1470.0,69,-1
3.05,1860.0,2.0,A0,3.0,1860,1860.0,15,-1
7.75,2640.0,1.0,A0,5.0,1640,,52,-1
5.6,1530.0,1.0,A0,3.0,1210,,18,-1
7.37,2380.0,1.0,A0,4.0,1310,,66,-1
2.0,1720.0,1.0,A0,3.0,860,,92,-1
1.4,1240.0,1.0,A0,4.0,1240,2260.0,49,-1
2.25,2700.0,1.0,,4.0,1560,,49,-1
2.45,1200.0,3.0,A0,3.0,1200,1370.0,10,-1
5.24,1650.0,3.0,A0,3.0,1650,,1,-1
4.45,1670.0,1.0,A0,4.0,1150,,54,-1
6.85369,2870.0,2.0,A0,,2870,,1,-1
4.35,3180.0,2.0,A0,,3020,,11,-1
4.0,1520.0,1.0,A0,,760,,70,-1
0.975,1140.0,1.0,A0,3.0,1140,,43,-1
4.53,2160.0,1.0,A0,3.0,1380,,28,-1
3.2035,1060.0,1.0,A0,4.0,1060,,98,-1
14.1,3930.0,2.0,A0,3.0,3310,,8,-1
2.35,1030.0,1.0,A0,3.0,1030,,44,-1
5.6,2240.0,2.0,A0,,2240,,2,-1
3.4,2390.0,1.0,A0,4.0,1390,2560.0,26,-1
1.99975,3030.0,2.0,A0,3.0,3030,,28,-1
1.4,1630.0,1.0,A0,3.0,1630,1630.0,56,-1
2.5,1580.0,2.0,A0,3.0,1580,,17,-1
2.47,2280.0,2.0,A0,3.0,2280,,21,-1
2.45,2130.0,1.0,A0,3.0,1500,,37,-1
2.55,2390.0,1.0,A0,4.0,1290,1690.0,49,-1
4.87,2560.0,1.0,A0,3.0,1860,,35,-1
3.5,1000.0,1.0,A0,3.0,860,,69,-1
7.815,3290.0,2.0,A0,3.0,3290,,12,-1
2.1379,1290.0,2.0,A0,3.0,1060,,7,-1
6.0,2260.0,1.0,A0,4.0,1530,,39,-1
3.6,1050.0,1.0,A0,3.0,930,,95,-1
3.03,1601.0,3.0,A0,3.0,1536,,8,-1
7.65,3130.0,2.0,A0,4.0,3130,,22,-1
4.25,960.0,1.0,A0,3.0,960,,71,-1
8.85,3720.0,2.0,A0,3.0,3720,,10,-1
1.0495,1130.0,1.0,A0,3.0,1130,,47,-1
5.7588,2930.0,2.0,A0,3.0,2930,,7,-1
4.02,1350.0,3.0,A0,,1350,,10,-1
2.1,1150.0,1.0,A0,3.0,590,,88,-1
2.9999,1300.0,2.0,A0,,1300,,32,-1
2.5,1730.0,1.0,A0,,1730,,72,-1
4.15,1840.0,1.5,A0,,1130,1320.0,105,-1
1.97,1528.0,2.0,A0,3.0,1528,1850.0,4,-1
3.385,770.0,1.0,A0,,770,1420.0,91,-1
3.43,1670.0,1.0,A0,3.0,1370,,57,-1
7.65,2480.0,2.0,A0,3.0,2480,3480.0,15,-1
5.11,1930.0,1.0,A0,3.0,1930,,47,-1
2.366,1358.0,3.0,A0,3.0,1358,,8,-1
6.293,1790.0,1.5,A0,5.0,1790,1710.0,87,-1
4.34,1960.0,1.5,A0,4.0,1260,,89,-1
5.1,3000.0,2.0,A0,3.0,3000,3000.0,10,-1
4.223,3200.0,1.0,A0,4.0,1600,,62,-1
2.875,1450.0,1.0,A0,3.0,1450,,55,-1
30.25,3920.0,2.0,A1,4.0,3920,,19,-1
3.6,1730.0,2.0,A0,,1730,,24,-1
2.965,1370.0,1.0,A0,5.0,1370,,51,-1
2.6,1570.0,1.0,A0,3.0,1300,,62,-1
1.4,1470.0,1.5,A0,3.0,1470,,29,-1
5.0,1520.0,1.5,A0,3.0,1140,,70,-1
3.5,970.0,1.0,A0,3.0,970,,105,-1
10.75,4350.0,2.0,A0,3.0,3520,3260.0,8,-1
11.815,3150.0,2.0,A0,,3150,,49,-1
2.0025,1520.0,2.0,A0,4.0,1520,,23,-1
3.03,2150.0,2.0,A0,3.0,2150,,11,-1
13.75,3090.0,1.0,A0,4.0,3090,,62,-1
1.495,1430.0,1.5,A0,4.0,1430,1550.0,32,-1
3.45,2280.0,1.0,A0,3.0,1300,,56,-1
1.345,970.0,1.0,A0,,970,,39,-1
2.04,1320.0,1.5,A0,3.0,1320,,102,-1
3.462,1440.0,2.0,A0,3.0,1440,,12,-1
5.085,2860.0,1.0,A0,3.0,1710,,37,-1
1.95,1420.0,1.0,A0,4.0,1130,1460.0,30,-1
18.05,4390.0,2.0,A0,,3170,2740.0,2,-1
1.75,2320.0,1.0,A0,5.0,1290,,53,-1
2.15,1010.0,1.5,A0,3.0,1010,,68,-1
4.2,2950.0,2.0,A0,4.0,2310,,97,-1
3.45,1970.0,2.0,A0,3.0,1970,,11,-1
2.1,2434.0,2.0,A0,3.0,2434,,8,-1
4.3,1020.0,1.0,A0,4.0,880,,87,-1
6.0,2760.0,2.0,A0,4.0,2760,,39,-1
1.7,1530.0,1.5,A0,3.0,1400,,67,-1
2.35,1060.0,1.0,A0,,1060,,32,-1
2.25,1810.0,1.0,A0,4.0,1240,1850.0,38,-1
32.25,4220.0,1.0,A1,4.0,2460,,57,28
2.65,2181.0,2.0,A0,3.0,2181,,9,-1
7.8,1900.0,1.0,A0,3.0,1300,,50,-1
7.549,3840.0,2.0,A0,3.0,2640,1620.0,14,-1
8.7,4380.0,2.0,A0,3.0,4380,4310.0,12,-1
17.6,4870.0,2.0,A0,3.0,4870,,20,-1
6.78888,2660.0,2.0,A0,3.0,2660,,12,-1
2.13,1150.0,3.0,A0,3.0,1150,1180.0,8,-1
6.4,2927.0,2.0,A0,3.0,2927,,17,-1
6.05,1610.0,1.0,A0,4.0,1160,,34,-1
3.64,1560.0,1.0,A0,4.0,1560,,47,-1
6.64,2050.0,1.5,A0,4.0,1300,2220.0,89,-1
11.245,3240.0,2.0,A0,4.0,3240,,31,-1
1.64,1470.0,1.0,A0,4.0,1470,,58,-1
2.1,1996.0,2.0,A0,3.0,1996,,6,-1
5.0,2550.0,2.0,A0,,2550,1870.0,14,-1
8.4,3400.0,2.0,A0,4.0,3400,2880.0,27,-1
0.93,1200.0,1.0,A0,4.0,1200,,38,-1
2.2,1300.0,1.0,A0,4.0,1300,,55,-1
8.4,3510.0,2.0,A0,3.0,3510,,27,-1
5.05,2220.0,2.0,A0,,2220,,27,-1
10.7,2840.0,1.0,A0,3.0,2240,,43,-1
18.75,4640.0,2.0,A0,3.0,2860,,50,12
2.925,3110.0,2.0,,,3110,,18,-1
8.945,2080.0,2.0,A0,4.0,1220,,31,-1
3.75,1790.0,3.0,A0,3.0,1390,1560.0,15,-1
5.4,1980.0,1.5,A0,4.0,1780,,85,-1
7.09,3540.0,1.5,A0,4.0,1970,,68,-1
2.24,1040.0,1.0,A0,4.0,1040,,65,-1
4.18,1790.0,1.0,A0,3.0,1790,,37,-1
3.4,1960.0,2.0,A0,4.0,1960,,60,-1
2.25,1660.0,2.0,A0,3.0,1660,,14,-1
1.1,1400.0,1.5,A0,3.0,1400,,58,-1
9.35,1460.0,1.0,A0,5.0,1460,,115,-1
2.05,1480.0,1.0,A0,4.0,1480,,75,-1
5.1,3400.0,2.0,A0,3.0,3400,3400.0,9,-1
9.23,3760.0,2.0,A0,3.0,3150,,46,-1
1.845,1300.0,1.0,A0,4.0,1300,,45,-1
5.041,1070.0,1.0,A0,3.0,830,,91,-1
3.7495,1610.0,2.0,A0,3.0,1610,1610.0,30,-1
3.075,2210.0,2.0,A0,3.0,2210,,22,-1
5.22,2120.0,1.5,A0,4.0,1720,1760.0,88,-1
7.75,2130.0,2.0,A0,4.0,2130,,43,-1
3.0788,1620.0,1.0,A0,,1620,,47,-1
1.2495,1590.0,1.5,A0,3.0,1590,,95,-1
4.97,1830.0,1.0,A0,4.0,1290,,29,-1
17.05,3950.0,2.0,A0,3.0,3950,3000.0,12,-1
7.75,3870.0,2.0,A0,3.0,3870,4290.0,21,-1
4.63,3010.0,2.0,A0,3.0,3010,3030.0,6,-1
3.25,1390.0,1.0,A0,3.0,930,,34,-1
1.621,1360.0,1.0,A0,3.0,1360,,52,-1
1.65,1310.0,1.0,A0,3.0,1310,,25,-1
3.42,2000.0,2.0,A0,3.0,2000,,5,-1
17.75,3680.0,2.0,A0,5.0,2630,,90,-1
1.55,1900.0,1.0,A0,3.0,1900,,48,-1
1.075,1040.0,1.0,A0,3.0,1040,,42,-1
2.03,860.0,1.0,A0,3.0,860,,95,-1
8.45,3130.0,2.0,A0,3.0,3130,,20,-1
0.9,1220.0,1.5,A0,,1220,,71,-1
5.0,1510.0,1.5,A0,3.0,1310,1700.0,80,-1
2.9495,1640.0,1.0,A0,3.0,1200,1480.0,50,-1
7.75,3330.0,1.0,A0,3.0,1790,,57,-1
5.55,2240.0,1.0,A0,3.0,1250,,89,10
8.92,3100.0,2.0,A0,3.0,3100,,5,-1
4.045,930.0,1.0,A0,3.0,730,,98,-1
3.73,2510.0,2.0,A0,3.0,2510,,9,-1
1.8,1310.0,1.0,A0,3.0,1310,,21,-1
9.5,2640.0,1.0,A0,4.0,1320,,55,-1
8.35,2770.0,2.0,A0,4.0,2770,,29,-1
3.05,1680.0,1.0,A0,3.0,840,,109,-1
3.585,2200.0,2.0,A0,,2200,,6,-1
6.45,1580.0,2.0,A0,3.0,1580,,94,20
2.85,2030.0,1.0,A0,,1210,,36,-1
3.65,2420.0,1.0,A0,3.0,1220,,53,-1
1.5,940.0,1.0,A0,3.0,940,,61,-1
4.15,2242.0,2.0,A0,3.0,2242,,20,-1
2.75,1630.0,2.0,A0,3.0,1630,,29,-1
8.63,2410.0,1.0,A0,5.0,1990,,40,-1
5.555,1180.0,1.5,A0,3.0,1180,,89,-1
4.0,2020.0,1.5,A0,5.0,1320,,104,-1
3.0,2510.0,2.0,A0,3.0,2510,,8,-1
1.79,-9957.835821391203,1.0,A0,,1510,,60,-1
2.75,2740.0,1.0,A0,3.0,1440,1710.0,43,-1
10.75,6040.0,2.0,A0,3.0,4100,,19,-1
4.9495,3230.0,2.0,A0,3.0,3230,2720.0,3,-1
1.75,1050.0,1.0,A0,3.0,1050,,61,-1
6.2,2830.0,2.0,A0,3.0,2830,,12,-1
4.4995,1830.0,2.0,A0,3.0,1830,,10,-1
2.15,1330.0,1.5,A0,3.0,1330,,66,-1
4.1,1680.0,2.0,A0,3.0,1680,,27,-1
3.75,1310.0,2.0,A0,,1120,,9,-1
6.99888,2420.0,1.0,A0,,2420,,46,-1
30.45,4490.0,2.0,A1,3.0,4490,,22,-1
4.9,2730.0,2.0,A0,3.0,2730,,12,-1
2.25,1580.0,1.0,A0,5.0,1050,,50,-1
2.13,1610.0,2.0,A0,3.0,1610,,5,-1
2.1,1480.0,1.0,A0,3.0,1170,,55,-1
6.14,3250.0,2.0,A0,3.0,3250,1620.0,1,-1
9.65,4320.0,2.0,A0,,3280,,10,-1
2.35,1950.0,1.0,A0,3.0,1400,,29,-1
16.65,3300.0,1.5,A0,3.0,2600,,89,16
1.77,1680.0,2.0,A0,3.0,1680,,26,-1
2.1,2437.0,2.0,A0,3.0,2437,,4,-1
6.3,1440.0,1.5,A0,4.0,1440,,109,-1
1.75,1560.0,1.0,A0,5.0,910,,39,-1
4.64,1740.0,2.0,A0,3.0,1740,,41,-1
1.222,1140.0,1.0,A0,3.0,990,,73,-1
2.055,1620.0,2.0,A0,3.0,1620,,25,-1
3.5,1820.0,1.0,A0,3.0,1260,,41,-1
3.37,2210.0,2.0,A0,4.0,2210,,30,-1
2.54,990.0,1.0,A0,2.0,990,,66,-1
4.75,1930.0,2.0,,,1930,,1,-1
0.85797,1270.0,2.0,A0,3.0,1270,,3,-1
1.4495,1300.0,1.0,A0,3.0,1300,,44,-1
1.3095,970.0,1.0,A0,4.0,970,,45,-1
2.05,1430.0,1.0,A0,3.0,1430,,59,-1
4.15,2510.0,2.0,A0,3.0,2510,,5,-1
3.5,1400.0,3.0,A0,3.0,1400,,8,-1
3.3,2020.0,1.0,A0,3.0,2020,1950.0,50,-1
2.7495,1570.0,2.0,A0,,1310,,9,-1
4.14,2260.0,2.0,A0,3.0,2260,,21,-1
4.64,2260.0,1.0,A0,3.0,1780,,30,-1
12.345,2680.0,1.0,A1,3.0,1590,2960.0,59,-1
7.78505,2820.0,1.0,A0,3.0,1770,,30,-1
4.9,2500.0,2.0,A0,3.0,2500,2790.0,25,-1
6.7,3400.0,2.0,A0,3.0,3190,,9,-1
2.68,1130.0,3.0,A0,3.0,1130,,10,-1
1.5,990.0,1.0,A0,,990,,49,-1
4.12,2540.0,2.0,A0,3.0,2540,,10,-1
3.8,3030.0,1.0,A0,4.0,1680,,56,-1
2.55,1690.0,1.0,A0,4.0,1690,1990.0,60,-1
4.5,2480.0,2.0,A0,5.0,1640,,22,-1
3.1,1860.0,1.0,A0,3.0,930,1640.0,93,11
3.145,1350.0,3.0,A0,3.0,1270,,9,-1
18.8,3120.0,1.0,A1,,1560,2630.0,52,-1
1.51,1270.0,1.5,A0,,1270,,97,-1
5.84,1450.0,2.0,A0,,1110,,0,-1
1.93,2400.0,2.0,A0,3.0,2400,,11,-1
1.565,1630.0,1.0,A0,4.0,1130,,42,-1
13.61,4970.0,2.0,A0,4.0,3930,,23,-1
4.4,2360.0,1.0,A0,3.0,2360,,25,-1
5.1,3870.0,2.0,A0,3.0,2700,,39,-1
4.35,2430.0,2.0,A0,3.0,2430,2260.0,12,-1
1.5,1420.0,2.0,A0,3.0,1420,1420.0,65,14
5.35,2640.0,1.0,A0,3.0,1440,,68,-1
1.25,960.0,1.0,A0,3.0,960,,62,-1
5.035,1490.0,1.5,A0,3.0,1490,,99,-1
2.6745,1280.0,1.0,A0,3.0,1280,,53,-1
2.825,2080.0,2.0,A0,3.0,2080,,11,-1
6.0,2420.0,1.0,A0,3.0,920,,47,-1
3.15,1940.0,2.0,A0,3.0,1940,,12,-1
2.55,1450.0,1.0,A0,3.0,840,,8,-1
1.334,1570.0,3.0,A0,,1570,,8,-1
7.102,1840.0,1.5,A0,5.0,1540,,105,-1
8.3,2970.0,2.0,A0,3.0,2340,,18,-1
2.51,2290.0,1.0,A0,3.0,1390,,52,-1
15.45,3900.0,1.0,A0,5.0,2520,3410.0,43,-1
2.38,1550.0,1.5,A0,2.0,1550,,90,-1
5.15,2010.0,2.0,A0,4.0,2010,,26,-1
8.65,2080.0,1.5,A0,3.0,2080,,103,15
17.25,4400.0,2.0,A0,3.0,3390,,12,-1
3.2,1780.0,2.0,A0,,1780,2070.0,51,-1
5.6,2350.0,2.0,A0,4.0,2350,2390.0,35,-1
1.8,1290.0,1.0,A0,3.0,1290,,37,-1
1.9495,2060.0,1.0,A0,3.0,1260,1610.0,47,-1
2.15,2080.0,2.0,A0,,2080,,13,-1
1.35,1040.0,2.0,A0,,720,,11,-1
2.95,2130.0,2.0,A0,,2130,,6,-1
5.25,2600.0,2.0,A0,3.0,2600,,16,-1
5.5775,1800.0,1.5,A0,3.0,1800,,97,-1
4.673,1580.0,3.0,A0,3.0,1580,1600.0,2,-1
2.45,1110.0,1.0,A0,5.0,1110,1230.0,37,-1
1.64,710.0,1.0,A0,4.0,710,,62,-1
2.21,1780.0,2.0,A0,3.0,1780,,9,-1
2.6075,2400.0,1.0,A0,3.0,1440,,60,-1
2.14999,2180.0,1.0,A0,4.0,1220,2050.0,38,-1
3.45,1640.0,1.0,A0,4.0,1640,1680.0,38,-1
0.3,840.0,1.0,A0,3.0,840,,56,-1
9.25,3040.0,1.0,A0,3.0,3040,,10,-1
4.58,1800.0,1.5,A0,3.0,1400,,89,-1
1.9395,1320.0,1.0,A0,3.0,880,,72,-1
8.1,3310.0,2.0,A0,3.0,2200,,5,-1
2.01,720.0,1.0,A0,3.0,720,1630.0,97,-1
15.05,3690.0,2.0,A0,3.0,3690,1880.0,8,-1
1.32,1180.0,1.0,A0,4.0,1180,1490.0,57,-1
2.75,3200.0,1.0,A0,3.0,2360,,37,-1
2.25,1741.0,2.0,A0,,1741,,3,-1
1.25,1210.0,1.0,A0,4.0,1210,,57,-1
15.0,3810.0,2.0,,,3810,3040.0,26,-1
1.62,2000.0,1.0,A0,3.0,1140,1060.0,36,-1
3.744,2490.0,2.0,A0,3.0,2490,,8,-1
5.65,2270.0,2.0,A0,3.0,2130,2850.0,13,-1
1.68,1790.0,1.0,A0,3.0,1040,,55,-1
2.5,2180.0,1.0,A0,4.0,1090,,54,-1
2.55,1060.0,1.0,A0,3.0,1060,,72,-1
5.5,1100.0,1.0,,3.0,1100,1900.0,96,-1
11.05,3270.0,2.0,A0,5.0,2470,,47,-1
2.98,2850.0,1.0,A0,3.0,2850,,56,-1
4.54,1590.0,1.0,A0,3.0,1590,,71,-1
5.75,2440.0,1.0,A0,4.0,1880,1530.0,58,-1
2.05,1990.0,1.0,A0,4.0,1180,,37,-1
3.6,2030.0,2.0,A0,4.0,1630,1350.0,90,-1
4.2,2040.0,1.0,A0,4.0,1020,,98,-1
1.5,1040.0,1.0,A0,,1040,,68,-1
2.215,1770.0,2.0,A0,4.0,1770,,28,-1
5.75,2610.0,3.0,A0,5.0,1910,,105,-1
1.15,1400.0,1.0,A0,3.0,960,,33,-1
7.07,2380.0,2.0,A0,4.0,2380,,24,-1
15.75,2780.0,1.0,A0,,1730,,64,-1
7.575,3450.0,2.0,A0,3.0,3450,,28,-1
3.49,1230.0,1.0,A0,3.0,1230,1400.0,62,-1
7.5,2080.0,2.0,A0,5.0,2080,,109,-1
3.5,1900.0,2.0,A0,3.0,1900,,1,-1
3.02,1640.0,1.0,A0,,930,,33,-1
3.15,1950.0,1.0,A0,3.0,1250,1880.0,59,-1
6.5,3300.0,2.0,A0,3.0,3300,,17,-1
2.0,1900.0,1.0,A0,,1200,1670.0,47,-1
1.175,470.0,1.0,A0,5.0,470,,91,-1
1.64,1510.0,1.0,A0,,1510,1510.0,53,-1
5.1,2110.0,2.0,A0,,1710,,8,-1
5.415,3580.0,1.0,A0,3.0,3240,3240.0,23,-1
5.75,1790.0,1.0,A0,4.0,1240,,46,-1
2.425,1220.0,1.0,A0,4.0,1220,,67,-1
4.42,1920.0,1.0,A0,4.0,960,1130.0,103,-1
4.45,2190.0,2.0,A0,4.0,2190,,23,-1
11.2,3420.0,2.0,A0,3.0,2540,,63,10
3.0,1330.0,1.0,A0,5.0,710,1690.0,79,-1
11.675,2680.0,1.0,A0,4.0,1480,,53,-1
5.74,2260.0,2.0,A0,3.0,1890,2860.0,10,-1
4.1,1130.0,1.0,A0,3.0,960,,76,-1
6.3,1780.0,1.5,A0,3.0,1780,,89,-1
1.35,880.0,2.0,A0,3.0,880,1070.0,8,-1
2.35,1020.0,1.0,A0,3.0,1020,1490.0,54,-1
3.94,1370.0,3.0,A0,,1370,1800.0,11,-1
7.6,3030.0,2.0,A0,3.0,3030,2780.0,17,-1
8.35,3020.0,2.0,A0,3.0,2080,,61,11
4.825,2620.0,2.0,A0,3.0,2620,,27,-1
5.0,2510.0,2.0,A0,3.0,2510,2600.0,28,-1
4.9495,2510.0,1.0,A0,4.0,1600,,52,-1
5.8799,1240.0,1.5,A0,5.0,1240,,89,-1
4.69,1460.0,2.0,A0,3.0,1180,,8,-1
4.07,2950.0,2.0,A0,3.0,2950,,12,-1
4.9,2070.0,1.5,A0,4.0,2070,,75,-1
5.4,2750.0,1.0,A0,3.0,1800,2750.0,37,-1
7.25,2395.0,1.0,A0,3.0,2395,,12,-1
7.75,2800.0,1.0,A0,4.0,1400,,45,-1
6.2,2380.0,1.5,A0,3.0,1690,1990.0,88,-1
2.62,1010.0,1.0,A0,3.0,1010,,68,-1
3.75,2400.0,2.0,A0,3.0,2400,,12,-1
6.45,1370.0,1.0,A0,3.0,1370,,65,-1
1.325,1170.0,1.0,A0,4.0,1170,,49,-1
3.5,2650.0,1.0,A0,3.0,2650,,48,-1
2.35,2660.0,1.5,A0,4.0,2660,1710.0,53,-1
5.65,2500.0,2.0,A0,3.0,2500,,24,-1
7.05,2080.0,3.0,A0,3.0,2080,,18,-1
5.85,1980.0,1.5,A0,4.0,1140,,89,-1
6.561,2060.0,1.0,A0,3.0,1160,,62,5
6.0,1010.0,1.0,A0,5.0,1010,,73,-1
3.5,1270.0,1.0,A0,3.0,1270,,76,-1
2.4,1780.0,2.0,A0,3.0,1780,,15,-1
6.21,2300.0,1.5,A0,3.0,1510,,85,13
6.9245,1630.0,1.0,A0,3.0,1630,2030.0,9,-1
2.84999,3220.0,2.0,A0,,3220,2570.0,39,-1
3.77,2270.0,1.0,A0,4.0,1270,,115,35
3.3845,1540.0,3.0,A0,3.0,1470,1540.0,7,-1
1.46,1240.0,1.5,A0,4.0,1240,,111,-1
5.4,3090.0,2.0,A0,3.0,3090,,3,-1
3.25,1560.0,1.0,A0,5.0,1560,2230.0,45,-1
5.75,2520.0,1.0,A0,3.0,1790,,58,-1
7.81,1480.0,1.5,A0,3.0,1480,1970.0,87,-1
2.42625,2770.0,1.5,A0,5.0,1770,,90,-1
1.244,880.0,1.0,A0,4.0,880,,99,-1
4.05,2360.0,1.0,A0,5.0,1340,,86,-1
2.3995,1690.0,2.0,A0,3.0,1690,,12,-1
3.275,990.0,1.5,A0,4.0,990,,86,-1
6.45,2650.0,2.0,A0,,2110,,27,-1
19.25,2610.0,2.0,A1,3.0,2610,,9,-1
3.6,2570.0,1.5,A0,4.0,2570,,29,-1
3.0,1130.0,2.0,A0,3.0,1000,1500.0,9,-1
1.5,1490.0,1.0,A0,,1490,,69,-1
1.46347,1580.0,1.0,A0,3.0,790,1090.0,71,-1
2.549,1380.0,1.0,A0,4.0,1380,,33,-1
2.55,1250.0,1.0,A0,3.0,960,,64,-1
1.9925,910.0,1.0,A0,4.0,910,1400.0,53,-1
1.905,1860.0,1.0,A0,3.0,1860,1740.0,58,-1
1.75,1100.0,1.0,A0,4.0,1100,1280.0,98,-1
3.42,2300.0,1.0,A0,3.0,1380,,56,-1
4.35,1680.0,1.0,,3.0,1680,,28,-1
3.25,1630.0,1.0,A0,5.0,1630,,62,-1
5.05,1820.0,2.0,,3.0,1820,1870.0,16,-1
2.45,1330.0,1.0,A0,4.0,1330,,44,-1
4.95,3370.0,1.0,A0,3.0,1770,2790.0,51,-1
2.71,1060.0,2.0,A0,3.0,730,,9,-1
3.56,2360.0,1.0,A0,4.0,2360,2720.0,37,-1
6.58,1930.0,1.5,A0,5.0,1450,,91,-1
2.1,1760.0,1.0,A0,3.0,780,1510.0,90,11
5.275,3090.0,1.0,A0,4.0,2250,,36,-1
1.6,1720.0,2.0,A0,3.0,1720,,59,-1
5.375,2550.0,2.0,A0,3.0,2550,,23,-1
11.75,3930.0,2.0,A0,4.0,2540,,41,-1
1.7,1770.0,2.0,A0,3.0,1770,,23,-1
1.64,1130.0,1.0,A0,4.0,1130,1490.0,61,-1
3.15,1650.0,1.0,A0,4.0,1130,,36,-1
4.6095,2370.0,2.0,A0,3.0,2370,2990.0,12,-1
1.8,1430.0,1.0,A0,3.0,1430,,51,-1
5.14,2440.0,2.0,A0,,2440,,54,-1
1.45,1000.0,2.0,A0,3.0,990,,11,-1
5.94888,2550.0,2.0,A0,3.0,2550,,26,-1
9.0,3130.0,2.0,A0,3.0,2430,3200.0,4,-1
4.45,1580.0,1.5,A0,5.0,1180,,92,-1
